263750372550664193	113956	5	5	unknwn	To all the school kids....one positive note for the weekend. You get to set your clocks back one hour on Sunday night as DST ends.
263260788616204288	116794	2	4	unknwn	@mukurowl we don't even have naruto tomorrow just khr, bleach, and op. the negatives outweigh the positives.
263260788616204288	116795	13	16	unknwn	@mukurowl we don't even have naruto tomorrow just khr, bleach, and op. the negatives outweigh the positives.
264198711113039872	113783053	positive	@grandvincenzo on November 16 be ready to head to the movies. Breaking Dawn: Part 2. (;
262068536187432960	90333241	positive	@jbmclendon And the same station that will air new episodes of COUGAR TOWN in January! @tbsveryfunny has been good to us, Jordan. #PennyCan
245461530206932992	222961982	positive	I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn
260248287255343104	407729607	positive	Amazing concert tonight with Jim White and the TCU Jazz Ensemble/Faculty Jazz Combo!  Don't miss tomorrow night... http://t.co/i9asnsET
256416307182985217	47208627	positive	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
263732569508552704	369152026	positive	Kick-off your weekend with service! EV!'s Get on the Bus trip to the Boys &amp; Girls Club is Friday from 3-6! Hope to see you there :)
264222052129574912	430519387	positive	@nater0driguez Lmfao alright u got me there. Good job Parker and the spurs, see y'all jan 9th. If I get an extra ticket to that game ur goin
262999273275260928	101319101	positive	@elifyk1 Hi Elif  Greetings from USA midwest  How is school going?  Happy Turkish Republic Day!  I can't wait for Nov 8 #NewGlee Yes!
263919760503361536	87970697	positive	Hoping to look FIT tomorrow on the Jeremy Kyle show #ITVFashion
256787668367704066	610413207	positive	Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
246760239221858306	7532872	positive	Drew Peterson is #Untouchable no more! Check out these movie photos before you watch on Sun at 7/6c: http://t.co/LT9WUkOD
264084352340742145	388974334	positive	PUMPED to open the season tomorrow night against Georgetown!  Women's Preview: http://t.co/1k3PAK3C | Men's Preview: http://t.co/n5oFat9V
262575945741914113	31121565	positive	SAEED: #NowPlaying: BEP, Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw
257369508086423553	531994655	positive	Omg. Ricky Martin may be gay but he is one fine ass gay man.
264249493787136000	260882576	positive	@lenakoncha the Clippers are playing the Cavaliers on Monday and are having a night to honor Israel! :) wish you were in LA STILL.
264182638816919552	446301191	positive	@HOPE_forHippies Hell yea lmfaoo , &amp; see you tomorrow Asia baby (;
263972222677417985	229497776	positive	#NowPlaying Michael Jackson - She's Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes
240553933116944384	533752023	positive	@RediTlhabi @StevenB7777 OCTOBER  people have principles..&amp; argue passionately for them, about them &amp; ACT on them.  Ghandi, Sadat, ADT, me!
261642731477168128	372012787	positive	@amberrblack amber fantastic news!!! We will reunite with Barbara and jenelle on November 21st when teen mom 2 premieres!!
246320271248744448	206354030	positive	I'm in the bathroom bumping "Niggas In Paris" Crunk ass hell like it's my 1st time hearing it this song will never get old lol
258695108529119232	64351004	positive	Welcome Nick J! :") "@nickjonas"  In Manila! So excited for the show on Friday.
261184553337630720	244570235	positive	4th Album out #RED, #20MillionSwifties, 6 Grammy Awards, 10 AMAs, 13 BMI Awards! Reigning Entertainer of the Year ACM!  #6YearsTaylorSwift
247183266782789632	260477688	positive	It's midnight on the east coast which means its @nickjonas birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! &lt;333
263794433596723200	41680302	positive	We are here @NBCofChicago for our 12th Anniversary celebration.  You still have time to make it - 6620 S. King Dr
252330752665075712	268248070	positive	Love how I skipped every category of the NTA's besides the soaps. Couldn't give half a fuck if everything else went off the air tomorrow.
254032799680589826	412603173	positive	My mom just texted me reminding me that Grammys birthdays tomorrow.. HOW COULD I EVER FORGET? #BiggestDayOfTheYear
262206571201822721	185101254	positive	@ariaclemente Wow! you're also a percy jackson fan! :-) The 4th book of Heroes of Olympus will be entitled "House of Hades" @camphalfblood
258887925075410944	37007849	positive	Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year, and to repeat the next yr
263530816162902016	323297690	positive	Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I've seen tonight.
257865075933728771	413586409	positive	The Grey and Yellow Gold Wedding Puzzle is now up with the first piece being a unique two-tone dress by @shopbop! http://t.co/1RYso3ZZ
264226988879933440	26639468	positive	Guys, the Marijuana law in Colorado, Oregon, and Washington can pass this Tuesday. #HighHopes
254600864868749313	59459031	positive	Breezin' won the Best Pop Instrumental Performance at the 19th Grammy Awards
261769579544584192	20096243	positive	Text from my dad: "you like Charles Dickens" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!
258625516481953792	134881721	positive	Looper was amazing!!! Now to the theatre to see Simon Callow's 'The Mystery of Charles Dickens' ...loving my Wednesday off work :-)
264105390818619394	812898906	positive	Wish Maddie luck next saturday, she has a solo audition for Britain's Got Talent! :) ~ Ellie xxxxx
263362769011748864	27020138	positive	Mizzou commemorates its win over Kentucky with a T-shirt. No, really. | Dr. Saturday - Yahoo! Sports http://t.co/2u46BvQ6 #fb
223045564571459584	305277813	positive	Happy Valentine's Day!!! @MAziing: Everyday is the 14th!
263704789186117635	38615758	positive	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
228956189000597505	501134907	positive	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD
263664302882443264	377060725	positive	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa
263795814470664192	521532492	positive	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA
260851260956221440	242895807	positive	@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday
263646437458452480	155762352	positive	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
264245625682554880	58297064	positive	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
256340930414645248	124869414	positive	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait
264063574035533824	494035942	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
261545687106322432	25181326	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU
257315024354279424	28660297	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
263718726627627009	263579038	positive	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .
264195024135286785	57000820	positive	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
263331726942691329	70257698	positive	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
260232337051230208	223305414	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
264243566207975424	14931166	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
226345220239925249	42909123	positive	#OilersMobile: July 20: Sam Gagner | http://t.co/MisqEmgQ   @gagns89 nice to have you there for at least another year!
264188304747003904	200276624	positive	think i might go see flight tomorrow just because Denzel Washington ..
264218982926655488	51887927	positive	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.
244715076228096001	40362193	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November &amp; December. More... http://t.co/2uz56zci
264208558336389121	112878558	positive	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
246776355558129664	98698262	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
264214825096314880	95521694	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
263610234029879297	38781991	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
212393879876534274	175959942	positive	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
264096361081884672	510441175	positive	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	274713038	positive	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D
264145074210889728	440921948	positive	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263651843727585280	197837325	positive	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
264039839274528769	29458389	positive	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends &amp; family. YES.
263504385475231744	146202708	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
167262194898182145	321930538	positive	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
254805712297943041	321128818	positive	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
264047678986518528	427501529	positive	Eli manning best 4th quarter QB in the game!
263212085226385408	382033254	positive	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
264110605730988032	114586489	positive	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
264181656154435585	344213233	positive	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
259825309275283456	173908484	positive	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
264256081998516224	20747392	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
259720938365542400	15825389	positive	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
264175859634679810	896479644	positive	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation
264178691364495360	30348942	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
251751315477258241	444713321	positive	Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&amp;#039;s erro... http://t.co/BjbXiPIq
264045439119134721	51291182	positive	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
263968608470843393	145415756	positive	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
261731552520724480	226681200	positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
260867954479083521	546244454	positive	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
254355714397597697	14198175	positive	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
264249464389238784	248771260	positive	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
259010331379118081	151152680	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
264034436419555328	487277064	positive	@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa
263432103436365825	434476354	positive	If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers
262896420992991232	617180363	positive	yo I'm excited for Royal Rumble might book that Monday off work so I can watch it
232867712064442368	43351694	positive	Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
247347708900286465	71960817	positive	@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!
244634790576414720	354242541	positive	#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D
262268094586703872	31475321	positive	I'll be doing the Senior Bowl fun run with my niece next Saturday
264094708320595968	275088542	positive	I hope I can get a ticket to the #1D concert in Belgium!!!You can't order them till Saturday!Pfff...:s
241095680922353664	91965564	positive	Egypt's Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt's Mohamed Morsi is in Iran for the first visit... http://t.co/LG2oLqrs
249906355815714818	38519489	positive	Ground hog day is such a good film, Sunday is for food and films #sunday
263807158368477185	37302488	positive	If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.
263202753055182848	29262313	positive	Apple's increasing "skeumorphism" - the wood and leather effects - Tim Cook canned Scott Forstall http://t.co/6Hs47TwZ no more dodgy effects
264207505335394305	18751073	positive	@AllieJayHey I hope all your loved ones back in Maryland are okay! I didn't see you, Wednesday. :)
263916267776389120	428514641	positive	Yay Bruno Mars is coming out with a new album on December 11th.(; I MUST HAVE IT!!
212482020260052992	265238549	positive	I'm Like.. Why the fuck "Happy Valentines Day" is trending on the 12th of June? but anyways, I just knew that it is celebrated in Brasil. Xx
259484418043953152	339989532	positive	Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning
260207838461296640	574911622	positive	@Bryn2renner forget about Dook now we own that series anyways!  let's "Beat State" this saturday as we continue on to a succesful season.
264223454641913856	814319108	positive	Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! &lt;3
264078591355138048	51123012	positive	Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin &amp; Amigo. Best Eagles tribute band around. #illegaleagles
212634444958404608	81697128	positive	@christoferdrew Happy Valentine's day my love.. November is coming &lt;3
263889136757379072	19921353	positive	Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO
260510516986904576	26349233	positive	Going to the GRAMMYS First entertainment law breakfast here in NYC tomorrow! I'm so excited. One step closer...
263877612898775040	20701758	positive	@Zararugosa Good morning Becky. Hope all's well, may you all have a good day
264029478580260864	315555817	positive	@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!
245558175561048064	580264175	positive	Loved the hair style from Friday's Jason Wu #NYFW show? We're giving you the step-by-step to recreate the look http://t.co/ToqV0jJC
263330648817803266	34725927	positive	@NoHeroesHere Glad you do. I think he may even be the next Spurs player to leave for a really big club. Before Bale possibly.
264203349757394945	141832160	positive	Just landed in Las Vegas!!! So excited to start canvassing for Obama tomorrow with @schuy_g and @Kimbemo! :) #GetOutTheVote
264206000930816000	385766013	positive	Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun.  I like my Father.
264088819266101249	229513079	positive	@sophietump results live at 10pm on Channel 4. If you have 4 Music its on there from 9.45. Lets get tanked up tomorrow either way!
264211285619662848	611533678	positive	Asia stocks mostly up on US, China data: Asian stock markets advanced Friday as a batch of upbeat economic data from the U.S. and Chi...
256901565561057281	48053746	positive	Celebrate the Chinese New Year in #Shanghai (around February) and see a dragon dance during the Spring Festival! Amazing experience!
260166994014384128	426828963	positive	@Roanmair You beat them 5-1 in the San Siro but Terry Henrys 3rd goal is world class. #NeverMindPires!
264125293843853312	613538581	positive	@thementalistcbs Can't wait for the new series, starts on Sunday over here in Britain, #redjohn
264160982186733569	15099910	positive	Published a new blog entry November 18 - "Otherwise Known as Sheila the Great" in Art in the County. http://t.co/zkZFOhfm
217031985107963904	603625724	positive	Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution. Congratulations
263252405561487360	789477764	positive	Northern Lights Sale on Thursday; great pedigrees all the way through the catalogue! Genomics the full packages! View catalogue online!
255732290246815744	315400337	positive	Billy Cundiff may be leaving Washington.  Hopefully he won't miss the door on the way out.
229689555350089729	162492172	positive	I THINK Bowen and Cofield will be better in 2nd yr, and hope Jenkins will be as good as he look last preseason, but those are unhatched eggs
264135058733006848	486162804	positive	Uh football boys... win tomorrow so we can run it in Becky's face that she wasn't there.
263610308587827201	486976879	positive	@DiscoveryUK #Halloween Good .. And who is the 3rd? Valentine's day? Or ?
264117710437351424	371164203	positive	Russell Howard, then Cuckoo, then Celebrity Juice, then Family Guy, Thursday night is the best night for comedy
261899405249110017	33438978	positive	hey @kcrw members, did you miss your shot at Leonard Cohen tix this morning on @mbeKCRW? @anne_litt will have more for you on Sunday!
261271791769636864	242368565	positive	Gonna ride the Love Train tomorrow..dig it ...Soul Train...Ojays. .bad ass...do it... https://t.co/H6BwziP3
261971302288601088	468071218	positive	I wish I was out MD I wanna bear on Negros shit is fun , going out Sunday to Ross snighter Sunday Finna pop off on TWL
251749732202979328	565910644	positive	first tweet ever, loving san diego! Busy day like always and ready for @UFC on Fuel TV tomorrow.
261945756418707456	66972062	positive	@T_ina_82 Looks gorgeous! I'm going to try it out tomorrow. Do you have a base colour or just two coats of Northern Lights in the picture?
263068416548675585	77898694	positive	&lt;--- New Icon. I may just be changing icons a lot as long as Jennette uploads pics cause she is just too beautiful
216933796736536577	473804158	positive	Dr. Mohammed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution.... http://t.co/K9HonCHt
263836633751769090	303738017	positive	@BenThePCGuy Only you can answer before I try! There's on WP8 a way to call 3rd p. apps? Like Intents on Android. I wanna switch to WP!
216948978137305088	156942724	positive	Dr. Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt!
264001323844923392	102801836	positive	Feels like Super Bowl Sunday waiting for the big TNF game tonight! What's everyone doing for KC v SD?!? #cantcontainexcitement
240039164383469568	353369202	positive	Nebraska placed a nation-leading nine players on the first-ever Senior Bowl watch list released Saturday... http://t.co/xXEbwBKQ
264060075977625600	284485129	positive	@Ian_Walters_89 in London for Boro match Saturday... let me know what night you're out... Friday may suit me better like if optional
237426623908040704	153293907	positive	Playing @garbage all day to prep for tomorrow's concert at Fort Canning. Go, baby, go go!
264157719248904193	22315968	positive	@TheReidReport &amp; if the POTUS wins 2nd term isn't that NJ gov gonna go back to bashing him when his state is in better shape (2/2)
256340531733471232	27226611	positive	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow".
230822787420393472	182206138	positive	Photo: Fab find! Jason Wu satin scarlet clutch at Off 5th! Whoop whoop! (Taken with Instagram) http://t.co/ZUp3WZK7
247041684788084736	418774015	positive	@BYS1981 @theohioraider2 I remember 1st seeing Veldheer @ the senior bowl thinking this kid can ball. Fortunately we got him
226663744950902784	19948562	positive	"Success Saturday"- Having a great time at the 4th Annual Girlfriend Group Celebration! @Cheryl Wood @Chere Cofield @Vanessa Maddox
259860626350944256	26936386	positive	SAG For Life: Stacey, April, Gabriel irieapril #mrandmrscheek happy wedding day Gabe! @ North Star Ballroom http://t.co/ywlcBEuN
259777713429164032	16038311	positive	The best thing about Walking Dead returning is it means Spartacus will be back soon too! (Dammit, Starz site says January)
264014836009140225	270368047	positive	Thanks to Jesus, CVS, My Mom &amp; My Mary...I was able to kick this flu in 1 week! Now to make it w/out My MaryJane until Monday! #struggles
250471638049628160	420967920	positive	@WayIeroToroWay Ahah he's a year older then me, the cool thin is that he's born on Australia day and I'm Born on the 4th of July I think
261902296210886656	26060394	positive	@923NowFM @jenniferhudson just saw jennifer Hudson on 26th street she looks great!! Super skinny
264176090082336768	62098421	positive	recap. I saw Bad 25 on Tuesday. The Spike Lee Documentary on Michael Jackson. It was beyond amazing. &amp;&amp; it was only showing for 6 days.
262986191681499139	202133848	positive	Harry Styles rocking Lyle and Scott. he may only be 10...but be honest, you wish you had his life.. @Lyle_and_Scott http://t.co/W8J9sTx1
223503248856854531	69932619	positive	February 13th, the day before and best buddy to valentines day, Desperation Day
264155237122715648	586306373	positive	Tickets for the France, Belgium, Netherlands, Germany, Denmark, Norway, and Sweden TMH tour go on sale tomorrow! Good luck! :) via @1DScoop
262623972447887361	17839223	positive	Sushis + Rafa on the TV = best way to end this Sunday. #vamos :-)
250284668753170432	100928046	positive	KPop: Will Psy be the first Korean to win a Grammy?: Psy may qualify for the upcoming Grammy Awards. Gangnam Sty... http://t.co/UzYofPAE
264151424194191360	613425318	positive	Sticks and stones may break my bones, but Rugby does it better!
258916067785723904	207516037	positive	@butt3r I'm with you on Mass Effect 3. Thats GOTY for me so far. Still waiting on my other two, but one may be Persona 4 Arena.
263772435516641280	94005676	positive	If your in Indianapolis tomorrow swing by the Macy's at Castelton mall from  5:30-7:30. I'll be there signing autographs and pictures!
264155911688425472	228163787	positive	Cannot wait to see @fancystepdad with my boys @ThePrinceRupert and @JakeCausey next Friday in Athens!
263675391573622784	37303088	positive	yay~ payday today, and i'll be in austin tomorrow nite to see leonard cohen!!! i gotsa four~day weekend on my hands!! happy fukn Halloween!!
248568179272589313	514921404	positive	Long Princeton (and Diggy)  #imagine : Happy Valentine's day (yn)...  February 14  It's been 9 m http://t.co/0S4VVpy2 via @Nounouche10
264158696702099456	38787844	positive	Hey Daryl! Great connecting at Anti #Fracking Colorado. Excited to have you in next issue. Deadline is Nov 15th. @dhlovelife
262311223054458880	380765497	positive	I am happy to be single but I would love to receive a valentines card on the 14th. It has to be from someone amazing- @justinbieber for eg!
262654963572944896	153232385	positive	Thanks to everyone who came out Friday night to see us with threat signal at dickens! Awesome night!!!
263421253887606785	501275820	positive	@nery_lr cool this is cool i managed to get the CTS sun in the pic and black stars for Avril now for lawson
264171007391195136	346219253	positive	@frankiegavin1 Out with the old, in with the new, shown good discipline in the 1st 4 rounds tonight Frankie, kept a cool head! #andthenew
255888103863091201	92147749	positive	can't believe @Alesso is only 2 days older than me! can't wait to see him again tomorrow with @davidguetta at Fort Canning, Singapore!!
264037153934282752	325583692	positive	We're excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/63Gffmd5
262283155715801088	351648500	positive	@lilyeliza1 Bruce Willis, Bill Murray and Ed Norton all in the same film. I may faint.
264168268313526274	80112523	positive	I've seen every Denzel Washington movie and Flight has @itsjustinmartin in it too ! I miss that kid ! But I'm in that theatre tomorrow !
262137749090496514	711169386	positive	Lucky shops are coming to NYC!: The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1...
264176468131713024	603194577	positive	I still have a lot of candy left anyone want tomorrow :')
264156377457500161	494617321	positive	@brittanyyxoxo @joyofmy_life @the_serbian @S_ephen good news I bought Candy today, bringing some on tues. if it lasts
263968930027143168	163371471	positive	@blondieMua hahaha!! I do look good with a Greek child! I'm home tomorrow morning so I'll try Skyping you xx
260101664638398464	19006955	positive	Good to see Flacco showing some fight in the 2nd half. That's about all I can ask for at this point.
263839796097605632	601817433	positive	Halloween is the third biggest party day of the year behind New Year's Eve and Super Bowl Sunday
255627797626761217	265984902	positive	I'll stop loving Jennette on the 31st Feb. February has only 28 days so it doesn't count. &lt;3
264136885943812097	123837782	positive	Awesome wedding shoot in Amsterdam today, excited fot the next one on Saturday in a castle in Utrecht... previews coming soon....
262057335088898048	243453113	positive	Mitch Daniels gave Stephen Colbert a Purdue hat on Thursday's show... I hope he burns it in a raging flame of glory
216938082681896961	523067815	positive	@MaherZain: Dr Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt
262686438364151808	184451525	positive	Piss easy job analysing on MOTD2. They just repeat what Gary Neville says on Super Sunday.
249026445165355009	568796760	positive	going to finish watching The Vow tomorrow , its such a cute movie c:
263825795636686849	709707654	positive	Bad Girls Club: Mexico...is so official now meaning most of the girls going off on each other. I can't wait until monday.  |D
261460723564167168	536715611	positive	Just close your eyes The sun is going down You'll be alright No one can hurt you now Come morning light You and I'll be SAFE AND SOUND #NP
260485840709492736	578444424	positive	Proper buzzing to watch The Vow with @_courtssx tomorrow;)
262276966672125952	239089187	positive	Noel Gallagher's HFB and Kopparberg make for a damn near perfect Saturday evening. It could only be 100% perfect if I was at a Noel gig.
264171251361275904	90459033	positive	Tomorrow our opportunity to love continues @ the Boys &amp; Girls Club (123 Jefferson).  Meet us there at 10am, w/ boots and gloves if possible.
263771834867122176	278923328	positive	Having to read Charles Dickens for homework may be the greatest thing ever
264187763136540672	32697466	positive	@TENARIIO lol actually I live in Georgia moving to Germany in march I miss you tooooooo
263031195783282688	46721653	positive	@edwardsali32 Oh yes, never a dull moment!!  Looking forward to just Rafa &amp; Bronte tomorrow!  Nice to be busy though! Hope boys ok!
247435193672159233	23538080	positive	@nickjonas may your day be full of joy and happiness! Happy Birthday Nick J :)
258377020742967297	464877119	positive	@ReaganPitt Movie day and some of Grammy's hot chocolate tomorrow... #pleaseohplease
262752812671315968	282610908	positive	Sat at work and I have the Will Ferrell boxset with me...Might put a film on or have a power nap OR sit here doing nothing; That sounds good
263990404020592641	151218587	positive	@thelawry I'm a Nikon guy, but interested in what you have to say tomorrow...
264242704769241088	437790282	positive	Watching the 2nd punisher. Wish they'd make another one with Quentin Tarentino directing and Thomas Jane as Castle
